Date,Time,Username,Mac Address,Access Point
24/10/2021,22:18:40,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:18:40,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:18:40,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:19:12,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:19:12,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:19:12,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:19:12,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:19:12,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:19:12,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:19:12,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:19:12,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:19:44,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:19:44,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:19:44,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:19:44,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:19:44,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:19:44,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:19:44,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:19:44,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:20:16,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:20:16,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:20:16,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:20:16,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:20:16,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:20:16,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:20:16,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:20:16,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:20:49,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:20:49,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:20:49,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:20:49,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:20:49,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:20:49,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:20:49,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:20:49,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:21:21,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:21:21,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:21:21,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:21:21,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:21:21,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:21:21,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:21:21,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:21:21,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:21:53,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:21:53,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:21:53,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:21:53,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:21:53,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:21:53,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:21:53,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:21:53,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:22:25,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:22:25,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:22:25,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:22:25,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:22:25,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:22:25,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:22:25,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:22:25,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:22:57,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:22:57,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:22:57,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:22:57,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:22:57,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:22:57,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:22:57,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:22:57,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:23:29,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:23:29,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:23:29,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:23:29,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:23:29,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:23:29,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:23:29,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:23:29,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:24:1,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:24:1,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:24:1,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:24:1,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:24:1,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:24:1,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:24:1,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:24:1,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:24:33,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:24:33,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:24:33,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:24:33,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:24:33,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:24:33,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:24:33,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:24:33,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:25:5,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:25:5,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:25:5,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:25:5,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:25:5,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:25:5,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:25:5,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:25:5,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:25:37,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:25:37,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:25:37,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:25:37,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:25:37,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:25:37,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:25:37,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:25:37,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:26:9,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:26:9,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:26:9,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:26:9,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:26:9,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:26:9,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:26:9,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:26:9,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:26:42,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:26:42,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:26:42,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:26:42,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:26:42,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:26:42,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:26:42,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:26:42,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:27:14,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:27:14,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:27:14,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:27:14,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:27:14,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:27:14,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:27:14,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:27:14,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:27:47,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:27:47,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:27:47,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:27:47,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:27:47,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:27:47,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:27:47,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:27:47,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:28:19,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:28:19,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:28:19,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:28:19,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:28:19,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:28:19,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:28:19,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:28:19,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:28:52,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:28:52,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:28:52,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:28:52,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:28:52,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:28:52,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:28:52,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:28:52,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:29:24,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:29:24,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:29:24,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:29:24,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:29:24,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:29:24,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:29:24,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:29:24,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:29:56,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:29:56,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:29:56,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:29:56,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:29:56,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:29:56,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:29:56,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:29:56,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:30:30,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:30:30,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:30:30,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:30:30,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:30:30,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:30:30,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:30:30,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:30:30,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:31:3,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:31:3,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:31:3,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:31:3,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:31:3,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:31:3,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:31:3,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:31:3,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:31:35,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:31:35,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:31:35,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:31:35,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:31:35,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:31:35,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:31:35,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:31:35,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:32:7,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:32:7,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:32:7,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:32:7,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:32:7,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:32:7,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:32:7,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:32:7,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:32:39,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:32:39,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:32:39,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:32:39,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:32:39,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:32:39,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:32:39,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:32:39,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:33:11,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:33:11,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:33:11,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:33:11,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:33:11,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:33:11,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:33:11,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:33:11,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:33:43,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:33:43,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:33:43,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:33:43,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:33:43,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:33:43,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:33:43,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:33:43,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:34:15,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:34:15,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:34:15,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:34:15,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:34:15,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:34:15,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:34:15,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:34:15,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:34:48,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:34:48,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:34:48,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:34:48,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:34:48,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:34:48,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:34:48,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:34:48,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:35:20,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:35:20,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:35:20,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:35:20,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:35:20,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:35:20,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:35:20,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:35:20,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:35:52,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:35:52,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:35:52,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:35:52,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:35:52,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:35:52,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:35:52,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:35:52,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:36:25,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:36:25,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:36:25,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:36:25,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:36:25,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:36:25,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:36:25,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:36:25,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:36:57,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:36:57,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:36:57,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:36:57,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:36:57,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:36:57,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:36:57,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:36:57,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:37:29,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:37:29,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:37:29,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:37:29,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:37:29,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:37:29,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:37:29,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:37:29,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:38:1,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:38:1,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:38:1,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:38:1,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:38:1,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:38:1,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:38:1,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:38:1,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:38:33,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:38:33,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:38:33,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:38:33,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:38:33,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:38:33,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:38:33,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:38:33,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:39:5,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:39:5,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:39:5,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:39:5,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:39:5,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:39:5,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:39:5,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:39:5,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:39:38,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
24/10/2021,22:39:38,N/A,3c:61:05:12:96:30,Domo_Teleco1
24/10/2021,22:39:38,N/A,78:00:9e:5e:a5:82,Domo_Teleco2
24/10/2021,22:39:38,N/A,7c:1c:4e:1a:b6:d4,Domo_Teleco2
24/10/2021,22:39:38,caril.martinez,9c:b6:d0:10:22:6d,Domo_Teleco2
24/10/2021,22:39:38,patricio.mendoza,ac:29:3a:9e:d7:8f,Domo_Teleco2
24/10/2021,22:39:38,fernando.campana,ac:af:b9:33:65:e8,Domo_Teleco1
24/10/2021,22:39:38,N/A,d0:31:69:5a:1a:49,Domo_Teleco2
24/10/2021,22:40:10,ivaleriano,04:1b:ba:7f:c9:27,Admin_Tec
